text,source_label
"Nobel Peace Prize laureate Malala Yousafzai, the young education activist, has become an honorary Canadian citizen during a moving ceremony in Ottawa, where she also teased Prime Minister Justin Trudeau about his tattoos.The 19-year-old Pakistani was welcomed by the Canadian government on Wednesday, where she received her honorary Canadian citizenship – an honor that has been awarded to only five other people, including Nelson Mandela and the Dalai Lama. Yousafzai is now the sixth person to receive this distinction and the youngest of the group.During the ceremony, Yousafzai addressed the Canadian Parliament and praised the country's commitment to helping refugees, promoting women's rights, and supporting education.",ai_generated
"The Portuguese Communist Party (PCP) in the Azores issued a communiqué expressing concern about the future of the Sinaga factory, located on the island of São Miguel. The CFP thought that going bankrupt would be an economic and social crime, given the importance of the company to the local economy. Sinaga, which produces fertilizer, currently employs about 120 workers and is responsible for four percent of the region's GDP. However, the company has faced financial difficulties, having recently been placed under judicial administration. The PCP called on the Azores Regional Government to intervene and protect the Sinaga, ensuring the maintenance of the jobs and the continuity of production in the factory. The party also suggested the creation of a restructuring plan for the company that would overcome the current difficulties and ensure a sustainable future for Sinaga. The CPP communiqué was released as part of a series of party initiatives to raise public awareness of the importance of",machine_translated
"Macedonia's parliament has set September 30 as the date for a referendum on changing the country's name to North Macedonia. Macedonian lawmakers approved the measure with 68 votes in the 120-seat parliament. Opposition members boycotted the vote by leaving the room. Greece has objected to its neighbor being called Macedonia, saying it implies territorial claims over its own province of the same name. It has blocked the former Yugoslav republic's bid to join the European Union and NATO because of the naming disagreement. Macedonia Prime Minister Zoran Zaev, who was elected in 2017, has pushed for an agreement with Greece to solve the dispute. In June, the two sides agreed on the name North Macedonia. The referendum question that parliament approved Monday does not explicitly mention changing the country's name. It says only: ""Are you for EU and NATO membership by accepting the agreement between the Republic of Macedonia and the Republic of Greece?""",human
"The Kenyan Prime Minister's Party, Raila Odinga, has declared a boycott of cabinet meetings, but Odinga has said he is confident that the power dispute can be resolved peacefully. A close associate of Prime Minister Odinga has announced that the Orange Party, the opposition, will boycott cabinet meetings until the dispute with its government partners is resolved. Under the power-sharing agreement, achieved in the wake of the violent 2008 elections, President Mwai Kibaki and Prime Minister Odinga are to jointly lead the country's government through an equitable distribution of power. Still, tensions between the two sides persisted, albeit in a way that has allowed the stability of the government so far. Because on Monday, a deputy prime minister announced what he thought was a crisis at the head of the one-party government, due to the fact that President Kibaki had canceled two ministerial exemptions imposed by Prime Minister Odinga.",machine_translated
"Cannes, the World Cup and the British government are high on the French press' agendaThe French press is high on three topics this week: the Cannes Film Festival, the World Cup and the political crisis in the British government. The Cannes Film Festival, which started last Tuesday, is the largest film event in the world, and it brings together celebrities, filmmakers and journalists from around the world. The French press is covering the festival intensely, highlighting the competing films, the stars on the red carpet and the exclusive parties that are happening in the city. And the World Cup, which starts on the 14th of next year, is also a cause of great interest for the French press. The French selection is one of the favorites to win the tournament, and journalists are closely following the training sessions and interviewing the players and the technician. Finally, the political crisis in the British government is also a constant topic in the French press. The Brexiteers' resignations and polemics have been largely covered up. ",machine_translated
"More than 120 high-profile Western authors and artists are calling on the Egyptian government to release author Ahmed Naji, who was convicted and jailed after publishing a novel containing references to sex and drugs.The literary and human rights organization Pen America on Monday released an open letter to Egyptian President Abdel Fattah el-Sissi, signed by the likes of filmmaker and playwright Woody Allen, journalist Carl Bernstein and poet Margaret Atwood.The letter notes that Naji's 2014 novel, The Use of Life, was excerpted in an Egyptian literary magazine, after having been approved by Egypt's censorship board.The letter notes that seven members of the country's 2014 constitutional drafting committee criticized Naji's prosecution and two-year prison term as unconstitutional. It also characterizes Naji's imprisonment as ""emblematic of the Egyptian government's troubling crackdown on free expression.""""Writing is not a crime,"" the letter states, and notes that the Sisi government has closed cultural centers and raided art galleries and publishing houses — while jailing several other artists — since coming to power in June 2014.Pen America is set to honor Naji later this month at its annual gala.",human
"Brussels, July 12, 2015 — The Greek government and its international creditors reached an agreement in Brussels today to heal the country's financial crisis.",machine_translated
"France continues to deport illegal immigrants on a massive scale. According to recent data from the French Ministry of the Interior, about 35,000 people were expelled in the first half of this year. That's a 15 percent increase over the same period last year. Most of the people who are expelled are Africans and Arabs. Most are sent back to their countries of origin. The policy of expelling illegal immigrants in France was strengthened in the late 1990s and early 2000s. Since then, millions of people have been evicted. The policy is backed by the French government, which argues that it needs to control illegal immigration and strengthen law and order. However, this policy has been criticized by some human rights groups, who argue that expulsions are unfair and that France needs to address the issues underlying illegal immigration, such as poverty and violence in developing countries. Considering these criticisms, the policy of expelling immigrants ",machine_translated
"MANILA, PHILIPPINES - Filipino fans remembering boxing legend Muhammad Ali gathered near the site of his epic ""Thrilla in Manila"" fight with Joe Frazier for an art and photo tribute Friday.The display near Araneta Coliseum at Ali Mall was launched hours before Ali's burial in the United States. Ali died June 3 at age 74.Outside the coliseum, a cutout picture of Ali stands in a boxing ring. Fans crowded around a screen playing videos of the 1975 match that put the Philippines on the map. At the mall, memorabilia including boxing gloves with Ali's autograph, an original souvenir program and a gold commemorative coin also are on display.The Oct. 1, 1975, heavyweight championship, one of the greatest boxing matches in history, was won by Ali on a technical knockout at the jam-packed coliseum in Manila's suburban Quezon city and was watched by a worldwide audience.Filipino fans look at the memorabilia of the Oct. 1, 1975 ""Thrilla in Manila"" World Heavyweight boxing fight between Muhammad Ali and Joe Frazier at the launch of an exhibit at The Ali Mall in suburban Quezon city northeast of Manila, Philippines Friday, June 10, 2016.Some facts about the fight:— It was the third fight between Ali and Frazier, his most bitter rival. The boxers had split the first two bouts, neither of which compared to the grueling rubber match.",human
"Because, as I said, the fact that the 2015 OE2015 proposal, which has already been tabled, is not clear about the possibility of pre-deployments in the police force."""" Along with the lack of efficacy, we have a serious problem at the moment: a rather aging efficacy. Today, in the Public Safety Police, for example, we have an average age of about 44/45. Now, without passage to pre-employment, this average age is going to rise quite a bit,"" he explained. Paul Rodrigues made these statements after a meeting of the Standing Coordinating Committee of Trade Unions and Associations of Forces and Security Professionals — which brings together the major unions of the PSP, GNR, Maritime Police, SEF, Prison Guard and ASAE — to analyze the OE2015, which concerns the area of Homeland Security. Making it clear that the problem of """" aging """" is not exclusive to the PSP, but rather """" cross-cutting """" to the various police forces, he said that, in order for the operational response n",machine_translated
"A new study published by a leading international financial institution reveals that the U.K.'s exit from the European Union, known as Brexit, will have significant negative consequences for the U.K. economy. The study analyzes the potential impacts of Brexit on trade, employment, inflation, economic growth and foreign investment in the U.K. According to the results, the country will face a series of financial challenges and obstacles in the post-Brexit period, including weakening trade with European partners, declining external investment and job losses. The report points out that leaving the European Union will lead to higher inflation in the United Kingdom, as imports of goods and services will become more expensive. That, in turn, will negatively affect the purchasing power of British consumers and, consequently, domestic demand and economic growth. Likewise, research shows that the uncertainty generated by Brexit will result in fewer jobs and fewer jobs being created.",machine_translated
"of People in NeedCao Thi Dao, 53, a doctor, performs surgery on a patient's left eye in her office in Ho Chi Minh City, Vietnam, on June 15. Dao has volunteered to offer free surgeries to people who otherwise cannot afford medical care.Start the conversation, or Read more at Voice of America.Ho Chi Minh City—Cao Thi Dao, 53, is a medical doctor in Vietnam, but she is well-known in Ho Chi Minh City, one of Vietnam's largest cities, for providing free surgeries to needy people.She said she got the idea for the free surgeries while at medical school.""The doctors who worked on me at school treated me so well, and I was so touched that I decided to become a doctor and treat patients, too,"" Dao said.At first, she said, she focused on performing medical missions during the holidays, but when she moved to Ho Chi Minh City in 2014, she became a gynecologist and a plastic surgeon at a hospital.One day in 2017, she said, a poor family came to her for help. A 9-year-old girl with congenital cataracts wanted to be able to see again so badly, that she asked if Dao would pay for the surgeries to be able to do so.""She had no money to pay for the surgery,"" Dao said. ""So I decided to start giving free surgeries to the poor.""She has since given free surgeries to other patients in need.She said she is able to donate her time and skills to charity because she has a good life and family support.As a gynecologist, Dao says she is able to work in a public hospital in Vietnam where she says the poor are able to receive good care.",ai_generated
"A traffic light installed in a small town in Australia created a great controversy because it supposedly favored a specific group of people, the women using sails. The local population, predominantly male, argued that the traffic light was unfair because the women using the sails were forced to wait longer than those wearing pants and jeans. According to traffic light advocates, this became necessary because a woman who wears a seatbelt normally takes longer to cross the street, and to prevent accidents, that population was given priority over the traffic light. This case has sparked a lot of discussion and has been the subject of a lot of discussion on social media around the world.",machine_translated
"BANGKOK - A U.S.-funded arts program is training students in the Middle East and Asia with American style music, theater and dance. The ""Yes Academy"" strives to build bridges between the U.S. and countries emerging from conflict. One of their biggest programs is in Iraq. ? Grammy nominated jazz instructor Gene Aitken has conducted some of the top military bands in Asia and the Middle East. From Thailand he travels to countries emerging from conflict and isolation to bring young people from different religions and cultures together. ""There's one common language and that's the arts,"" said Aitken. ""Throughout China, throughout the Middle East, and everything, everybody understands the arts. Everybody wants to be involved either as a participant or as someone who observes. Because, when we go into Iraq, maybe we have a day's notice on when there's going to be a concert. And, the concert halls are packed."" Jazz musician Rang Kawa is from Iraqi Kurdistan and traveled to Thailand to study under Aitken. ""Jazz music, and rock music, pop music, it's one of the new things in my country. But, when American Voices Yes Academy program came to Iraq, it [was even] better,"" said Kawa. Aitken's jazz classes are part of American Voices' ""YES Academy"" or Youth Excellence on Stage.",human
"A, according to the Yemeni Constitutional Court. Judge Thomas Kutschinke declared that the man, identified only as Daniel K, should continue treatment at a rehabilitation center in Hanover. Brazilian polio was hospitalized after an incident in Germany in 2018. After several protests, the judge decided that he should receive mental health treatment for the next six months. No treatment due date was specified.(This output is in Portuguese) A psychic octopus should stay in Germany, according to the German Constitutional Court. Judge Thomas Kutschinke ruled that the man, identified only as Daniel K, must continue treatment in a rehabilitation center in Hanover. The Brazilian psychic octopus was hospitalized after an incident in Germany in 2018. After several protests, the judge decided that he should receive mental health treatment for the next six months. There was no specification of an end date for the treatment.",machine_translated
"Opening ceremonies for the Beijing Olympics are on August 8. President Bush plans to attend. This week he invited team members to the White House, and hosted a formal dinner for them. Some of the U.S. athletes are concerned about what they'll be eating in China. VOA'S Paul Sisco has a report on what the Chinese are doing to respond to those concerns.Chinese officials, to improve air quality ahead of the Olympics, have launched an odd even scheme restricting traffic -- and reducing air pollution -- in and around Beijing. When the Olympic sailing venue became swamped with algae, the army was called in to clean it up. Now, another problem. Some U.S. team members have concerns about the food. ""I'm definitely concerned about any form of contaminated meat or anything like that,"" said Jesse Smith of the U.S. water polo team.Antibiotics and growth stimulants are commonly used to produce Chinese food but food production has not been well regulated.Swimmer Tony Azevedo is passing on the local cuisine.""If there is a possibility of us getting tested positive for something through eating, I'm not going to take that chance,"" he said.",human
"President Bush says federal officials are helping state and local authorities prepare for the impact of Hurricane Isabel. Mr. Bush will wait out the storm at the presidential retreat at Camp David.President Bush got an early morning briefing from Homeland Security Director Tom Ridge about how federal officials are preparing for the storm.""I am assured that the Homeland Security Department is in close contact with the states' emergency preparedness offices,"" said President Bush. ""We have got pre-positioned equipment in place. Proper warnings have gone out. Communications systems are up and running, so that when the storm hits, the response for the citizens will be an effective response.""The hurricane forced President Bush to cancel Thursday events at the White House and leave a day early for the presidential retreat at Camp David, where he will wait out the storm in the mountains outside Washington. He met with Jordan's King Abdullah Thursday for talks originally scheduled for Friday.Most schools in the Washington area are closed, along with most government offices. Hurricane and tropical storm warnings are in effect along the East Coast, from South Carolina to New Jersey.",human
"of 20 ChildrenMadagascar’s president Andry Rajoelina called for calm Saturday, after five weeks of sometimes deadly anti-government demonstrations rocked the Indian Ocean island. The opposition, however, said it would press ahead with protests until President Rajoelina quits.“I invite you…to refrain from all acts of violence,” Rajoelina said on national television in a speech aimed at the opposition, whom he described as “extremist groups.”The Indian Ocean island’s political crisis has led to nearly 30 deaths since August.The protests began in early September, triggered by a legal notice demanding candidates standing in the 2020 elections provide details of their financial interests.But they have morphed into a wider movement against the president and his administration.Last week, at least 20 children died from an apparent lack of oxygen at a state-run orphanage, where about 150 children, including many aged under five, live. The exact circumstances of their deaths are unclear.The opposition alleges it is a result of severe cuts to state services under the president’s mandate.Rajoelina’s supporters have said that the deaths occurred because of an outbreak of measles at the orphanage.",ai_generated
"African and European leaders are focusing on the Central African Republic crisis on the sidelines of a summit in Brussels.At a Wednesday news conference, U.N. Secretary-General Ban Ki-moon said he would press world powers at the summit to provide more security and financial support to the C.A.R.""The people of Central African Republic (CAR) are suffering grave, deplorable atrocities. I will do everything possible to improve the international response.""Mr. Ban said the international community has not made the difference that it promised it would make in the troubled country. He said African and French peacekeepers in the C.A.R. are ""under-resourced and overwhelmed."" He also said the C.A.R. needs an ""inclusive political process"" and money so that the government can get local police and security officials back on the job. Leaders from 70 African and European nations are attending the summit, which is taking place as the European Union officially launches a military operation in the C.A.R.The EU has agreed to deploy a temporary force of up to 1,000 troops to the troubled region.",human
"I've always liked negotiation, and I don't believe it was a mistake. It's better to give up than to go back. Everything else is in the hands of the others,"" the lawyer said, stressing that """" the conciliation process is complicated. """" This Friday, at the High Court of Appeals for the Trans-Montenegro Region, the two sides closed the second day of the hearing.",machine_translated
"EPA Chief Scott Pruitt Resigns Amid Ethics ScandalsJudge OKs AT&T Takeover of Time WarnerJet Airways to launch daily Manchester-Mumbai serviceNorth Korea: Trump agreed to'step-by-step' approach to denuclearizationTrump trade adviser Peter Navarro target of 'Game of Thrones' parodyThe US Open is the fifth major for the Northern Irishman and he has a good record, coming second twice and winning it in 2011. Open. ""They (USGA) are the ultimate stage for us to be on"", said Furyk, a 17-times winner on the PGA Tour.The European Union has pledged an additional €40 million (NZ$70 million) to help meet the needs of those fleeing Venezuela. It says the funds will help ""desperate"" Venezuelans who are trying to survive.But many Venezuelans and their representatives around the world rejected what they called false dialogue between unequal parties. The US State Department has advised US citizens to avoid traveling to Venezuela, citing ""violent crime"".This year is the third year in a row that the North Texas Food Bank has distributed baskets of food for the holiday. It includes 14,000 pounds of chicken; 2,500 pounds of potatoes and 1,250 pounds of collard greens.Ten people were dead, and rescuers were still searching for one person missing in flash flooding Friday along the border of Alabama. A 13-year-old boy drowned in a drainage area in West Monroe late Saturday afternoon, the Ouachita Parish Sheriff's Office said.And in the end, she didn't even need to because Pliskova faltered, as she so often does, on the big stage. Pliskova had a match point in the second-set tiebreaker but sent a return long.That could result in ""massive taxpayer losses"" if the company's financial situation worsens, the budget office said.",ai_generated
"President Trump on Thursday again criticized court proceedings that are granted to migrants crossing the U.S.-Mexico border illegally, calling the process “totally incompetent.”The remarks came as a caravan of hundreds of migrants from Central America made their way through Mexico.",ai_generated
"Virjilson Pereira, 20, died after being stabbed to the chest in an attempt to escape a police operation. 14:16 The case of the young man who died after being stabbed to the chest in Porto last Sunday was addressed this Wednesday by TVI24 in an interview with his mother, Rosinha Pereira. The woman explained that her son, Virjilson Pereira, 20, ""was the victim of a mistake"" and that he ""is not a terrorist.""He was with four friends at my house, and what I mean by that is that when they got there, they didn't want to be seen. They then talked to Virgilson to go there. One of them is free, he had ordered Virgilson to come, in case he caught up,"" he said.""The Virjilson behaved differently, yes, but he wasn't a terrorist,"" he added. Following investigation, the young man attacked his own chest with a bomb he prepared. The scene of the incident is close to the facilities of the Judicial Police.",machine_translated
"TAIPEI - A tiny group of islands in the East China Sea has shaped up as a flashpoint between Beijing and Tokyo. But smaller and diplomatically isolated Taiwan also claims the disputed Senkaku archipelago, which it calls the Diaoyutai. In Taipei, authorities have shied away from confrontation, while seeking to play a larger role in resolving the conflict. On Tuesday, Taiwanese officials urged Japan and China to back down from a conflict about the Senkaku islets, some 220 kilometers from Taiwan.Taiwan wants Japan to resume talks, after 16 earlier rounds, on fishing rights in waters near the uninhabited islets. Taiwan also asked the other claimants to consider Taiwanese President Ma Ying-jeou’s proposal for setting aside their territorial disputes to explore jointly for resources. Foreign Minister Timothy Yang told a news conference in Taipei that he is worried that the conflict will spiral. He says it is easy to escalate a conflict and harder to make peace. But Yang calls Taiwan a peacemaker for the international community and says that, in face of the East China Sea developments, the president has formulated a peace initiative. He adds that Ma is urging all sides to restrain themselves, set aside disputes, solve conflicts in a peaceful way and develop East China Sea resources together. The minister’s words reflect what analysts call the government’s underlying motives for seeking a broader role in the dispute. When President Ma took office in 2008, he said that despite diplomatic isolation Taiwan would try for more informal participation in international affairs.",human
"Voice of America, the United States government-funded multimedia news source, has recently unveiled a new English-language service to meet the needs of its increasingly diverse audience.The new service, aptly called "","" is meant to cater to the growing non-English-speaking population in the United States.",ai_generated
"Anambra Guber: INEC To Present Certificate of Return To Obiano SundayAPGA Primaries: 7th Day Congress Postponed Till Oct. 4Peter Obi Is Not Running Mate to Atiku, But To Restructuring – ObianoI Will Return Anambra As The Most Business-Friendly State – ObianoPeter Obi: I Don’t Have Any Issue With ObianoSaraki Congratulates Obiano on Re-ElectionGuber Poll: IGP Orders Police Commissioners to Maintain Peace in AnambraAspirants Seek Parallel Primaries in Lagos, Ondo and Other States – PDPNigeria Has Gone To The Dogs! - FayoseOur Party Leaders’ Intervention is a Gift from God – FayemiAPC National Chairman Condemns Borno Attack, Describes Killing of Aid Workers as...",ai_generated
"British Prime Minister Theresa May has confirmed she will step down before the next election, scheduled for 2022.Her comments come ahead of talks in Brussels where she is seeking concessions in the unpopular agreement to withdraw Britain from the European Union after she survived a no-confidence vote.May is meeting with EU leaders for the second time this week in order to try to save the Brexit deal after she halted a House of Commons vote that was widely expected to result in a rejection of the agreement.So far, European leaders have expressed a desire to help Britain in some way, but have also made it clear they do not intend to renegotiate the terms the two sides worked out over the course of months of discussions.EU leaders are meeting Thursday and Friday for a summit, and European Council President Donald Tusk said they will listen to May's assessment of the situation before holding talks without her to ""discuss the matter and adopt relevant conclusions.""""As time is running out, we will also discuss the state of preparations for a no-deal scenario,"" he said, citing the prospect the March divorce date arrives with no terms in place.Protestors demonstrate opposite Parliament against Britain's Brexit split from Europe, in London, Thursday, Dec. 6, 2018.",human
"Two Secret Service agents tasked with protecting President Obama have been suspended following a drunken binge during a trip to Colombia.The agents, who were part of the president's entourage during his visit to the country for the Summit of the Americas, were caught on camera appearing intoxicated and disorderly in a hotel bar.A video obtained by CNN shows one of the agents stumbling around the bar and knocking over a glass, while the other is seen yelling and making inappropriate comments to fellow patrons.The incident has raised concerns about the security of the President, who was not present at the time of the incident.White House Press Secretary Jay Carney released a statement on the matter, saying, ""We take this matter very seriously and have taken appropriate action by suspending the two agents involved.""The Secret Service has launched an investigation into the matter and has said that it will take appropriate action if the allegations are found to be true.This is not the first time that Secret Service agents have been involved in scandal. In 2012, several agents were disciplined for hiring prostitutes while in Cartagena, Colombia, for a summit.",ai_generated
"Next month, South Africa?s largest opposition party ? the Democratic Alliance ? will choose a new leader to replace Tony Leon. Leon, who is stepping down, became leader of the Democratic Party in 1994, and then guided its transition into the Democratic Alliance in 2002.Three candidates are vying for the job. The frontrunner appears to be Cape Town Mayor Helen Zille. .VOA reporter Delia Robertson is following political developments in South Africa. From Johannesburg, she spoke to VOA English to Africa Service reporter Joe De Capua about the race for Democratic Alliance party leader, starting with Zille.?She seems to be gathering quite a fair amount of support around her. She has strong support in some of the party?s traditional bases such as around the Johannesburg area and around the Durban area. So, I think those are some of the reasons why she?s considered a strong contender,? she says.Robertson says Zille is also considered tough in political circles. ?I suppose of the three she is more in the mold of the current leader of the party, Tony Leon, than any of the others. She is a very, very tough lady. She has done quite s sterling job as mayor of cape Town over the past year or so?she?s extremely outspoken and is not always sensitive to the people in other racial groups, in the same way that Tony Leon wasn?t,? she says.Another candidate is part chairman Joe Seremane. ?He?",human
"The managing director of the World Bank says Nigeria needs to do a better job living within its means. Ngozi Okonjo-Iweala is President Goodluck Jonathan's choice to be his next finance minister.Much of Nigeria's budget goes to recurring expenses such as government salaries, defense and social services. World Bank managing director Ngozi Okonjo-Iweala says that is making it hard to find new money to invest in some of the large-scale infrastructure projects that President Jonathan has outlined.""Right now, I think we need to work very hard because the budget that we have is such that recurrent expenditure is almost 74 percent of the budget and therefore there is not as much left for capital so we need to work hard to put in place, to continue to put in place fiscal policies that will enable us to tackle the various challenges in the economy while at the same time living within our means,? said Ngozi Okonjo-Iweala.She spoke to senators in Abuja during confirmation hearings to join President Jonathan's cabinet as finance minister, a post she held from 2003 to 2006 before briefly serving as foreign minister in the Olusegun Obasanjo administration.Okonjo-Iweala spoke cautiously about Central Bank moves toward a cashless society, saying minimum or maximum withdrawal limits could frighten some Nigerians away from keeping their money in banks if they think they are not able to withdraw it.On the politically-charged issue of price subsidies, she said nearly $4 billion in annual subsidies reach both rich and poor Nigerians, widening the gap between them.",human
"Lebanon's government was dealt a major blow on Thursday as five key ministers submitted their resignations following the collapse of crucial talks aimed at resolving the country's deepening political and economic crisis.The resignations include Minister of Justice Marie-Claude Najm, Minister of Information Manal Abdel Samad, Minister of Finance Ghazi Wazni, Minister of Environment and Administrative Development Damianos Kattar, and Minister of Tourism Ramzi Moucharafieh. Their decision to step down comes as a response to the deadlock in negotiations between the country's political factions to tackle the dire economic situation and rising civil unrest.Lebanon has been grappling with an unprecedented financial meltdown, exacerbated by the devastating explosion in Beirut's port on August 4 that killed at least 190 people, injured thousands, and caused billions of dollars in damages. The blast, which is believed to have been caused by the accidental ignition of 2,750 tons of ammonium nitrate stored in a warehouse, has sparked massive public outrage and intensified demands for political reforms and accountability.In the wake of the explosion, thousands of Lebanese citizens took to the streets, blaming the tragedy on government negligence and corruption. Protesters have been calling for a complete overhaul of the political system, which has been mired in sectarian power-sharing arrangements since the end of the country's civil war in 1990. Many of these protests turned violent, with demonstrators clashing with security forces and setting fire to government buildings.The resignations come as the latest round of talks between the government, opposition parties, and various civil society groups, aimed at addressing the country's multiple crises, reached an impasse.",ai_generated
"ISLAMABAD - India and Pakistan exchanged gunfire Monday in the disputed Kashmir region, killing several soldiers on both sides. Each side blamed the other starting the altercation, giving its own figures for the number of dead. India claimed its troops killed seven Pakistani soldiers, while one Indian soldier died. Pakistan said four of its soldiers died in Indian firing, while its forces killed three in retaliatory fire. India accuses Pakistan of sending militants across the border to carry out terrorist activities on its soil. Pakistan, on the other hand, accuses India of grave human rights violations in the part of Kashmir under Indian control, which has long faced a separatist movement.Clashes along the 745 kilometer line of control that divides Kashmir have become an almost common occurrence during the past couple of years.The two sides signed a cease-fire agreement in 2003 that led to a period of relative calm between the two nuclear armed neighbors, after they fought a limited war in Kashmir in 1999. They two sides also fought for Kashmir in 1947 and 1965.FILE - Activists of Pakistan civil society rally holding a picture of slain Kashmiri resistance leader Burhan Wani during an anti-Indian protest in Lahore, Pakistan on Aug. 2, 2016.In July 2016, anti-India protests broke out in Indian controlled Kashmir after young separatist leader Burhan Wani was killed by Indian forces.",human
"Representatives from the United Nations (UN) and Yemen's warring factions met on Wednesday in the port city of Hodeida to discuss a fragile ceasefire agreement. The meeting comes as clashes in the city continue to test the truce, which was brokered in December 2018.The ceasefire, which aims to halt the fighting between the Yemeni government and Houthi rebels in the city, has been met with skepticism by many. Both sides have accused each other of violating the agreement.The UN-led monitors are tasked with ensuring that the ceasefire is adhered to, as well as overseeing the withdrawal of troops and the handover of the city's port to UN management. The port is a crucial entry point for aid into the war-torn country.The conflict in Yemen, which has been ongoing since 2014, has resulted in the deaths of tens of thousands of people and has left millions on the brink of famine. The UN has called it the world's worst humanitarian crisis.The meeting in Hodeida is seen as a crucial step towards peace in the country, but many remain skeptical of the ceasefire's effectiveness. The UN and its partners have called for all parties to honor the agreement and work towards a lasting peace in Yemen.",ai_generated
"Scientists have successfully managed to extract sperm from the last two northern white rhinos. One was a 40-year-old called Sudan, who died last March, and the other is a female called Najin, who is 30.It is hoped the sperm will be used to artificially inseminate a southern white rhino, which could then become pregnant and produce viable embryos.The last male northern white rhino was put down in March 2018 so that his body could be preserved as a seed bank in a bid to safeguard the species.The rhino, called Sudan, was considered one of the world’s most iconic and endangered mammals, as it is the only surviving member of his subspecies.Only two northern white rhinos remain in the world. Now scientists are trying to save the species by cloning them https://t.co/3XzsW4g3RV — CNN (@CNN) August 23, 2018It was hoped the remaining northern white rhino – another female called Najin – would act as a surrogate, but scientists have now decided to attempt to artificially inseminate her, to save her offspring from going the same way as their father.‘Saving the northern white rhino from extinction is a major challenge, but I am sure we can achieve it,’ Prof Thomas Hildebrandt, from the Leibniz Institute for Zoo and Wildlife Research in Germany, told BBC News.‘After many years of trying, we now have the basic knowledge and expertise to do this.’The next stage will involve fertilising the eggs produced with sperm from a southern white rhino in a lab, before they are implanted in a southern white rhino surrogate.While there are only two females left of their kind alive, five have previously been born and raised to the age of 18. Four of these females are still alive, but only two have proven to be fertile.As the world’s population of rhinos plummets towards extinction, with many poaching for their horns, the researchers are aiming to use in vitro fertilization and a surrogate to bring a viable northern white rhino back from the brink.In 2017, only 28 individuals of all five species of rhino were estimated to be left in the wild, mostly in Africa.",ai_generated
"Guinea-Bissau's presidential candidates have pledged to abide by the results of the presidential election that will take place next Sunday, November 24th. The 12 presidential candidates of the country spoke during a television debate organized by the National Elections Commission, and they stressed the importance of political stability and respect for the will of the people.""We will respect the results of the election, regardless of the result,"" said Umaro Sissoco Embaló, one of the candidates. The important thing is that people freely choose who should be the next president.",machine_translated
"Somali President Sheikh Sharif Sheikh Ahmed is expected to name a new prime minister today after interviewing prospective candidates in Djibouti. President Ahmed is reportedly holding meetings with his close aides and associates on selecting the best prospective candidate for prime minister. After naming the prime minister, President Ahmed will also hold talks with parliamentarians who are currently meeting in Djibouti about relocating to the Somali capital, Mogadishu in coming weeks. Once named, the new prime minister is expected to form a cabinet within 48 hours in consultation with the president and members of the Somali parliament. Abdirahman Warsame is a Somali parliamentarian and close associate of President Ahmed. He tells reporter Peter Clottey that the new government of national unity will focus on ensuring peace and stability.""The president was yesterday interviewing all day all the candidates and those who are on the short list to become prime minister. He is finished with the interview and now he is holding final consultations with his senior advisors or those who are close to him, and tonight he would be announcing who the next prime minster is going to be,"" Warsame pointed out.He said the new prime minister has at least 48 hours to name a cabinet.""Within the next two days the new prime minister would have to consult with the president and other members of the parliament, including the speaker, and then he would start announcing his cabinet in the next two days.",human
"Ivanka Trump's eponymous clothing and accessories brand appears to be benefiting from her father's presidency. Since Donald Trump assumed the office of the US president in 2016, Ivanka's clothing, shoes and handbag lines have seen an extraordinary surge in sales.The brand has been expanding its presence over the past two years, opening stores in many countries such as the United Arab Emirates, China, and South Korea. It is now also available online through retailers like Amazon and Zappos.Despite the political controversy surrounding the Trump family, the sales of Ivanka's products have remained steady. Recent reports have noted that her fashion line reported a sales increase of 31 percent in 2018.Her brand's success has continued despite a global “Grab Your Wallet” movement, which calls for a boycott of companies that do business with the Trumps. Critics contend that the brand's success is directly related to its connection to the White House, while supporters point to Ivanka's hard work and previous experience in the fashion industry.Ultimately, only time will tell if Ivanka's fashion line can continue to thrive in the midst of a mix of politics and business.",ai_generated
"China has clarified that the China-Pakistan Economic Corridor (CPEC) is not aimed at military expansion in the region. The statement was made by the Chinese Foreign Ministry spokesperson, Hua Chunying, during a press briefing.She said that the CPEC is an economic initiative aimed at promoting regional connectivity and economic cooperation between China and Pakistan. The project has been designed to benefit the people of the region, Hua added.The CPEC is a crucial part of China's Belt and Road Initiative (BRI), which aims to connect Asia, Europe and Africa through a network of infrastructure and trade routes. The project has been criticized by some regional countries, who have expressed concerns that it could lead to an increase in Chinese military presence in the region.However, Hua dismissed these concerns, saying that the CPEC is purely an economic initiative and has no military aims. She also emphasized that the CPEC is in line with international norms and standards, and will not affect the sovereignty of other countries in the region.The Chinese Foreign Ministry spokesperson further stated that the CPEC will bring about a lot of economic benefits for the people of Pakistan and the region as a whole. She said that the project will help create jobs and boost economic growth in the region.Hua also emphasized that China's BRI is an open and inclusive initiative, which is aimed at promoting cooperation and mutual benefits among all participating countries. She said that the BRI is based on the principles of peaceful coexistence, mutual respect, and shared benefits.The CPEC is an important economic initiative that will bring about a lot of benefits for the people of Pakistan and the region. It is essential that the regional countries work together to ensure that the project is implemented in a way that benefits all participating countries.",ai_generated
